,1-Gram,Occurence,2-Gram,Occurence,3-Gram,Occurence
0,i,147,i have,67,it got it,12
1,got,110,i got,55,got it i,12
2,have,76,got it,53,then i have,11
3,it,73,upside down,18,got it got,10
4,then,34,then i,16,it i have,9
5,with,25,it i,14,i got it,9
6,down,25,it got,12,an upside down,5
7,like,24,flying bird,11,okay i got,5
8,is,19,okay i,8,i have dog,5
9,bird,19,i dont,6,loch ness monster,5
10,boat,19,i think,5,i got camel,4
11,upside,18,have dog,5,i dont know,4
12,dog,17,got an,5,then i got,4
13,okay,16,loch ness,5,i got an,4
14,weird,16,looks like,5,it i got,4
15,an,13,an upside,5,right side up,4
16,flying,13,ness monster,5,lets talk about,4
17,thing,12,dog with,5,okay i have,3
18,that,12,boat got,4,boat got it,3
19,to,12,got camel,4,i have guy,3
